steering_angle,waypoint1_lat,waypoint1_lon,waypoint2_lat,waypoint2_lon,waypoint3_lat,waypoint3_lon,waypoint4_lat,waypoint4_lon,waypoint5_lat,waypoint5_lon,waypoint6_lat,waypoint6_lon,waypoint7_lat,waypoint7_lon,waypoint8_lat,waypoint8_lon,waypoint9_lat,waypoint9_lon
0.0,8.296151559885242e-07,0.33999740600102224,9.111678817368279e-06,3.739971465810695,0.321125803297737,7.116852422067211,1.0173553987790285,10.444594316004983,1.6983298249244057,13.775674837266848,2.3792850723331016,17.106732218260696,3.060278678005335,20.437835879161852,3.313977062866886,23.808479698322138,1.6652850959807446,26.709837687707953
0.0,1.6560681867453635e-06,0.6799948119741587,9.940698615168195e-06,4.079968871810555,0.39477821408135705,7.448745135159348,1.0854347273450584,10.777683327659538,1.766408135252364,14.108762685550388,2.4474016927861073,17.43986341018783,3.1283761211805667,20.77094393108961,3.2408606328426948,24.140425362130372,1.4025667946109635,26.925548713116214
0.0,2.484487295084824e-06,1.0199922179749223,1.0769120389628814e-05,4.419966277823515,0.47252052989660376,7.779716968733216,1.1535502811557325,11.11081042033909,1.8345058434411026,14.441871381332753,2.5154991374901208,17.772971462274274,3.196473563101349,21.10405198324475,3.1457771164348394,24.466783495068942,1.1311877016621799,27.130259448827616
0.0,3.2678578689635556e-06,1.3599702877715365,0.008695323712291852,4.759773919815732,0.5406732979976558,8.112837951444414,1.2216291070666971,11.443899004926232,1.9026028529306551,14.774978160422771,2.5835965791918736,18.10607951478843,3.2540978434398813,21.439049038673534,3.0292103215351167,24.78604622502191,0.8552276332368848,27.328842166786362
0.0,4.142950242612689e-06,1.699987029948366,0.03136994945335882,5.0989811388003945,0.608749460484562,8.44592117128742,1.2897249154916643,11.777005422404313,1.9707195936357464,15.10810704551301,2.6516747596603722,18.439167357273742,3.2990149078502453,21.776025666914617,2.8916158648828225,25.096854727258506,0.5708535110589782,27.5150762977666
0.0,4.970429980219282e-06,2.0399844362863626,0.0614279277583815,5.437665286136746,0.6768681841268372,8.779054055637587,1.3578234140537444,12.11011450806321,2.0388170380772235,15.441215097583136,2.719791464627723,18.772295618721593,3.3365775755626985,22.11393373240832,2.733626129924736,25.397808379113254,0.2785537425606413,27.688657436151935
0.0,5.7990210948584615e-06,2.3799818418658663,0.09877282993545336,5.775574649470611,0.7449478978514299,9.11214286265011,1.425920870288919,12.443222312881318,2.1069144803850444,15.774323149104996,2.7878702578612726,19.105384397327263,3.366774531358136,22.452577298410457,2.5559425854493134,25.687571314353804,-0.021108934181405355,27.849251668825428
0.0,6.627014185430922e-06,2.719979247810596,0.14344873505359626,6.112617626837529,0.8130630693066099,9.445270159797548,1.4940175320367826,12.776327326955208,2.1750119239640875,16.10743120192132,2.855986351662088,19.438511722905112,3.383665885096375,22.79207156369801,2.3593332926314976,25.96487438916431,-0.3275148340745998,27.99651129299572
0.0,7.45526395297923e-06,3.0599766538384663,0.19541267076097996,6.4486131088625145,0.8811605112154762,9.778378211968995,1.562109411276994,13.109431119542794,2.2431093661815016,16.440539253947883,2.924083792840985,19.771619774733793,3.37710370077363,23.131964063358527,2.1447255728045045,26.228434786239546,-0.640093006376349,28.130170787259676
0.0,8.26240308976906e-06,3.3999743200838184,0.25466015528127495,6.78342292080737,0.9492394116093475,10.11146703964727,1.630232381620606,13.442566785096021,2.3112068088336604,16.773647306712423,2.9921812360589577,20.104727827003032,3.3556381754675924,23.471220958549857,1.9130137550276982,26.4771448343978,-0.9582197267703977,28.249954098196824
