steering_angle,waypoint1_lat,waypoint1_lon,waypoint2_lat,waypoint2_lon,waypoint3_lat,waypoint3_lon,waypoint4_lat,waypoint4_lon,waypoint5_lat,waypoint5_lon,waypoint6_lat,waypoint6_lon,waypoint7_lat,waypoint7_lon,waypoint8_lat,waypoint8_lon,waypoint9_lat,waypoint9_lon
0.0,8.296151559885242e-07,0.33999740600102224,9.111678817368274e-06,3.7399714658106933,0.321125803297737,7.116852422067211,1.0173553987968176,10.444594316180812,1.6983298240639326,13.775674836838455,2.3792850731697324,17.106732218233795,3.060278678005335,20.437835879161852,3.3139770628669103,23.808479698322316,1.6652850959834817,26.709837687751854
0.0,1.6560681867453635e-06,0.6799948119741587,9.941553315992142e-06,4.0799688718105545,0.3947782140790137,7.448745135115164,1.0854347282116257,10.777683327838744,1.7664081352633254,14.10876268563794,2.4474016936467438,17.43986341042435,3.128376121190003,20.770943931177506,3.2408606328426948,24.140425362130372,1.4025667946109635,26.925548713116214
0.0,2.484487295084824e-06,1.0199922179749223,1.0769120389628814e-05,4.419966277823515,0.4725205298966063,7.779716968733259,1.1535502811557325,11.11081042033909,1.8345058434411026,14.441871381332753,2.5154991374901208,17.772971462274274,3.196473563114547,21.10405198333208,3.1457771164267374,24.466783494891637,1.1311877016621836,27.130259448827704
0.0,3.2678578689635522e-06,1.3599702877715352,0.008695323712291852,4.759773919815732,0.5406732979976558,8.112837951444414,1.2216291070667247,11.44389900492649,1.9026028529306551,14.774978160422771,2.5835965791918736,18.10607951478843,3.2540978434398813,21.439049038673534,3.0292103215351167,24.78604622502191,0.8552276332368848,27.328842166786362
0.0,4.142950242612684e-06,1.699987029948364,0.03136994945338269,5.0989811388114505,0.608749460484562,8.44592117128742,1.2897249154916643,11.777005422404313,1.970719593624334,15.108107045425522,2.6516747596603722,18.439167357273742,3.2990149078502453,21.776025666914617,2.8916158648828225,25.096854727258506,0.5708535110589782,27.5150762977666
0.0,4.970429980219282e-06,2.0399844362863626,0.06142792775831889,5.437665286131204,0.6768681841268372,8.779054055637587,1.3578234140537444,12.11011450806321,2.0388170380772235,15.441215097583136,2.7197914646312404,18.772295618631844,3.3365775755626985,22.11393373240832,2.733626129924736,25.397808379113254,0.2785537425606413,27.688657436151935
0.0,5.7990210948584615e-06,2.3799818418658663,0.09877282993545336,5.775574649470611,0.7449478978514238,9.11214286265011,1.425920870288919,12.443222312881318,2.1069144803850097,15.774323149104735,2.7878702578612726,19.105384397327263,3.366774531358136,22.452577298410457,2.5559425854493134,25.687571314353804,-0.021108934181405886,27.849251668826124
0.0,6.627014185430922e-06,2.719979247810596,0.14344873505359626,6.112617626837529,0.8130630693017198,9.445270159798051,1.4940175311716533,12.776327326789591,2.1750119239640875,16.10743120192132,2.855986351676983,19.43851172272423,3.383665885096375,22.79207156369801,2.3593332926314976,25.96487438916431,-0.3275148340745998,27.99651129299572
0.0,7.454409252155283e-06,3.059976653838466,0.1954126707609806,6.448613108862536,0.8811605112154762,9.778378211968995,1.562109411276994,13.109431119542794,2.2431093661695503,16.440539253860287,2.9240837936523985,19.77161977488184,3.37710370077363,23.131964063358527,2.1447255728045045,26.228434786239546,-0.640093006376349,28.130170787259676
0.0,8.26240308976906e-06,3.3999743200838184,0.25466015528127495,6.78342292080737,0.9492394116093475,10.11146703964727,1.630232381620606,13.442566785096021,2.31120680884665,16.773647306085874,2.99218123605897,20.104727827003117,3.355638175469321,23.471220958639176,1.9130137550347281,26.477144834441443,-0.9582197267703977,28.249954098196824
0.0,7.997006390869951e-07,0.33999740597320605,8.817661852229532e-06,3.7399714658102456,0.394776825121692,7.108747760186413,1.085433077326959,10.437686007275559,1.7664062222758727,13.768765418783753,2.447399518527705,17.099866196839297,3.128373683995012,20.430946772145166,3.240857930525245,23.800428211193594,1.4025638731348578,26.585551417238353
0.0,1.601367355905219e-06,0.679994811974036,9.618476533176875e-06,4.07996887180852,0.47251911489695175,7.43971960005236,1.1535486040473173,10.770813105079318,1.8345039042503273,14.101874120232619,2.515496936156431,17.432974253982124,3.1964710996873738,20.76405482812335,3.1457743884238734,24.126786335991756,1.1311847640809098,26.790262131888248
0.0,2.3579870593992573e-06,1.019972881770709,0.008694146330977042,4.419776514499673,0.5406718567880892,7.7728405880209035,1.2216274037596588,11.10390169510329,1.902600887515881,14.434980904119733,2.583594351660498,17.76608231243094,3.25409535368489,21.09905188865863,3.0292075684230544,24.446049056972715,0.8552246800281423,26.988844828054418
0.0,3.2063255198644645e-06,1.3599896239476053,0.03136874538181388,4.758983735266674,0.6087479930625386,8.105923813664173,1.2897231859778746,11.437008118069167,1.9707176020255945,14.768109794041042,2.6516725059489823,18.099170160095202,3.299012391578123,21.436028519862255,2.8916130872925043,24.75685754857771,0.5708505431972879,27.17507893669736
0.0,4.00705286567607e-06,1.6999870298926036,0.06142669703782866,5.097667884955435,0.6768666904953733,8.439056702880121,1.3578216583181923,11.770117208741219,2.03881502026305,15.101217852001046,2.719789184690043,18.432298426248664,3.336575032708413,21.77393658916876,2.7336233286494007,25.05781118817009,0.27855076104070564,27.348660052068478
0.0,4.808891588697085e-06,2.03998443586524,0.09877157262720174,5.435577251138972,0.7449463780152801,8.772145515367669,1.425919088356909,12.103225018473108,2.1069124363408216,15.434325909419849,2.7878679517323346,18.765387211371184,3.366771961851727,22.11258015810734,2.555939761401654,25.34757410961306,-0.021111928337613328,27.50925426116342
0.0,5.610132287771566e-06,2.37998184207421,0.14344745122566804,5.7726202321482605,0.813061523251835,9.105272817754642,1.4940157230353464,12.436330038432722,2.1750098537113343,15.767433967122923,2.8559840193359447,19.09851454161051,3.3836632888460922,22.452074423851943,2.359330446749123,25.62487716877192,-0.32751783981739424,27.656513861188287
0.0,6.410774963406807e-06,2.719979247837966,0.1954113604954982,6.108615718137125,0.8811589389527454,9.438380875337819,1.5621075769302464,12.769433836481324,2.2431072697196206,16.100542024509277,2.9240814350860953,19.431622598906905,3.3771010777917922,22.791966922839354,2.1447227061886887,25.888437549869185,-0.6400960226353746,27.79017333085085
0.0,7.192016389309452e-06,3.0599769142955124,0.2546588186707253,6.44342553481194,0.949237813128162,9.771469708263421,1.6302305210504864,13.10256950668645,2.3112046861694235,16.43365008186444,2.9921788512744842,19.76473065636726,3.3556355258107575,23.131223816219993,1.9130108688372343,26.13714757884661,-0.9582227524563238,27.909956616849968
0.0,8.014539745037054e-06,3.3999740600284705,0.3211244404535126,6.7768550413677655,1.0173537741108292,10.104596990260186,1.698327937292182,13.43567756474012,2.379282924287719,16.76673499976006,3.0602762670049573,20.097838713226405,3.3139743866505462,23.468482552990938,1.6652821914787044,26.369840412676687,-1.281325570884998,28.015668960985206
0.0,7.749143251461666e-07,0.33999740600090467,8.524499586716887e-06,3.7399714659466223,0.4725177565597419,7.0997222310393955,1.153546983617999,10.430815789964647,1.834502021718845,13.761876858260104,2.5154947915152626,17.092977046130752,3.196468692945079,20.424057674314778,3.1457717170712325,23.786789177987664,1.1311818831632807,26.45026481482922
0.0,1.5047831586184313e-06,0.6799754757976243,0.008693025616570947,4.079779109210793,0.5406704722392343,7.432843224616187,1.2216257571147862,10.763904385344075,1.9025989787685909,14.094983648666023,2.5835921807903697,17.426085108937215,3.254092920561825,20.759054738774072,3.029204871938288,24.10605188971253,0.8552217834871203,26.64884748941081
0.0,2.3263677061105724e-06,1.0199922184909596,0.03136759797717464,4.4189863317626665,0.6087465823116803,7.765926455089503,1.289721513123972,11.097010813584333,1.9707156670366428,14.428112543722886,2.6516703088508335,17.759172962771533,3.2990099319611783,21.09603137410466,2.891610366378799,24.416860371067582,0.570847632002089,26.835081575633353
0.0,3.1003426602090113e-06,1.3599896239196398,0.06142552298399179,4.757670483816724,0.6768652535266702,8.09905935010029,1.3578199592523224,11.430119909719414,2.03881305906896,14.761220606608106,2.719786961415732,18.09230123471859,3.336572546483082,21.43393944543004,2.7336205840524523,24.717813997845106,0.27854783618750495,27.008662667999214
0.0,3.87542899163156e-06,1.6999870302879758,0.09877037198504278,5.0955798530284016,0.7449449148320914,8.432148167842948,1.4259173630771724,11.763227725374017,2.1069104489679202,15.094328668706227,2.78786570225279,18.425390024233494,3.366769449005608,21.77258301642302,2.5559369939956538,25.007576904753254,-0.021114865826923655,27.169256853015636
0.0,4.649917299249982e-06,2.0399844358371935,0.14344622406346502,5.432622837436593,0.8130600338635116,8.765275475845325,1.4940139715564074,12.096332750158567,2.175007840080658,15.427436731899277,2.8559817436140236,18.758517360171762,3.383660749300298,22.11207728447556,2.359327657539256,25.284879948610133,-0.3275207888938979,27.31651642947285
